"Date"        ,"Price" ,"Open"  ,"High"  ,"Low"   ,"Change %"
"Mar 22, 2022","2.7225","2.6460","2.7360","2.6460","2.77%"
"Mar 21, 2022","2.6490","2.3770","2.6790","2.3770","4.39%"
"Mar 20, 2022","2.5377","2.5377","2.5377","2.5377","0.00%"
"Mar 18, 2022","2.5377","2.5690","2.6000","2.5220","-1.51%"
"Mar 17, 2022","2.5765","2.5670","2.6170","2.4680","0.12%"
"Mar 16, 2022","2.5734","2.5760","2.6350","2.5350","0.12%"
"Mar 15, 2022","2.5703","2.5630","2.5970","2.5160","-0.04%"
"Mar 14, 2022","2.5713","2.4730","2.5790","2.4620","4.03%"
"Mar 13, 2022","2.4717","2.4707","2.4758","2.4707","1.19%"
"Mar 11, 2022","2.4426","2.4510","2.4750","2.4180","-0.45%"
"Mar 10, 2022","2.4536","2.4160","2.5420","2.3700","1.78%"
"Mar 09, 2022","2.4107","2.3460","2.4160","2.3280","3.83%"
"Mar 08, 2022","2.3218","2.2890","2.3760","2.2600","1.45%"
"Mar 07, 2022","2.2887","2.1940","2.3530","2.1860","4.26%"
"Mar 06, 2022","2.1952","2.2067","2.2067","2.1952","-1.93%"
"Mar 04, 2022","2.2384","2.3140","2.3140","2.1870","-2.94%"
"Mar 03, 2022","2.3063","2.3210","2.3500","2.2830","-1.50%"
"Mar 02, 2022","2.3415","2.2180","2.3740","2.1800","6.80%"
"Mar 01, 2022","2.1925","2.2600","2.2810","2.1480","-2.09%"
"Feb 28, 2022","2.2394","2.2990","2.3360","2.2310","-2.49%"
"Feb 27, 2022","2.2966","2.3082","2.3122","2.2966","-2.98%"
"Feb 25, 2022","2.3671","2.3770","2.4080","2.3280","0.17%"
"Feb 24, 2022","2.3631","2.3540","2.3870","2.2390","-0.58%"
"Feb 23, 2022","2.3769","2.3100","2.3810","2.3100","2.98%"
"Feb 22, 2022","2.3082","2.2680","2.3350","2.2350","1.75%"
"Feb 21, 2022","2.2684","2.2587","2.2684","2.2587","-1.52%"
"Feb 18, 2022","2.3034","2.3380","2.3720","2.2930","-1.79%"
"Feb 17, 2022","2.3454","2.3860","2.3970","2.3120","-2.58%"
"Feb 16, 2022","2.4075","2.4130","2.4460","2.3740","-0.39%"
"Feb 15, 2022","2.4169","2.3480","2.4300","2.3360","2.86%"
"Feb 14, 2022","2.3496","2.3460","2.3950","2.2730","2.45%"
"Feb 11, 2022","2.2934","2.3820","2.4240","2.2890","-3.91%"
"Feb 10, 2022","2.3866","2.3050","2.4090","2.2820","3.43%"
"Feb 09, 2022","2.3075","2.3120","2.3170","2.2720","-0.62%"
"Feb 08, 2022","2.3218","2.2840","2.3330","2.2840","1.61%"
"Feb 07, 2022","2.2851","2.2690","2.3060","2.2530","0.58%"
"Feb 06, 2022","2.2719","2.2820","2.2820","2.2719","-0.22%"
"Feb 04, 2022","2.2770","2.2110","2.3030","2.1820","2.96%"
"Feb 03, 2022","2.2115","2.1480","2.2400","2.1480","2.39%"
"Feb 02, 2022","2.1598","2.1900","2.1930","2.1190","-1.09%"
"Feb 01, 2022","2.1836","2.1850","2.2200","2.1340","0.00%"
"Jan 31, 2022","2.1836","2.1620","2.1940","2.1420","1.01%"
"Jan 30, 2022","2.1617","2.1568","2.1617","2.1568","0.55%"
"Jan 28, 2022","2.1499","2.1710","2.2180","2.1420","-0.68%"
"Jan 27, 2022","2.1646","2.2240","2.2360","2.1500","-3.47%"
"Jan 26, 2022","2.2424","2.1830","2.2520","2.1690","2.98%"
